Store,Date,Sales,Customers,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,median_sales,p95_sales,p99_sales,maximum_sales,median_customers,sales_vs_store_median,sales_vs_store_p99,sales_per_customer,above_store_p99
693,2013-05-27,13135,821,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4158543314327754,0.8963789973657991,15.99878197320341,0
143,2013-12-16,14382,1072,1,0,0,d,a,5954.0,9993.2,11343.580000000007,14382,560.0,2.4155189788377562,1.2678537110859174,13.416044776119403,1
164,2013-12-16,13923,1078,1,0,0,a,a,5764.0,9883.9,11725.46,15243,624.0,2.4155100624566272,1.1874161013725688,12.915584415584416,1
198,2013-07-29,6101,539,1,0,1,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.415281076801267,0.8784648678847014,11.319109461966605,0
726,2013-12-17,25493,1892,1,0,0,a,c,10555.5,17995.55,22029.550000000003,31311,1080.5,2.415139027047511,1.1572183725949916,13.474101479915433,1
841,2013-12-16,7020,704,1,0,0,a,a,2907.0,4885.2,5855.21,7020,431.5,2.414860681114551,1.1989322330027445,9.971590909090908,1
634,2014-12-22,15353,1318,0,0,1,d,a,6358.0,11608.949999999995,13636.660000000002,18377,657.0,2.414753067002202,1.1258621979282315,11.648710166919575,1
501,2013-12-23,12548,1259,0,0,1,a,c,5196.5,7738.149999999998,9495.509999999998,12837,590.0,2.4147022034061387,1.3214666721429393,9.966640190627482,1
1095,2013-12-16,11186,1300,1,0,0,a,a,4632.5,7194.049999999998,8755.669999999995,11186,677.0,2.4146788990825687,1.2775721332576497,8.604615384615384,1
881,2014-02-03,9313,1086,1,0,0,a,a,3857.0,7221.799999999997,8445.160000000002,11050,603.0,2.414570910033705,1.1027618186037917,8.575506445672191,1
701,2014-03-31,13265,1059,1,0,0,d,a,5495.5,9076.349999999999,10727.389999999996,14712,623.5,2.413793103448276,1.2365542783472965,12.52596789423985,1
720,2013-12-23,16562,1487,0,0,1,a,c,6862.0,10628.949999999999,12165.209999999995,16562,698.0,2.4135820460507142,1.3614232717725387,11.137861466039004,1
607,2014-12-16,8688,692,1,0,0,a,a,3600.0,7302.0999999999985,8444.589999999997,10794,421.0,2.4133333333333336,1.0288243715799112,12.554913294797688,1
495,2014-12-15,11790,650,1,0,0,d,a,4886.0,8172.2,9219.760000000004,11790,382.0,2.4130167826442896,1.278775152498546,18.138461538461538,1
443,2013-12-16,12109,835,1,0,0,d,a,5021.0,8135.699999999999,9773.960000000003,12109,481.5,2.4116709818761204,1.2389041903179465,14.501796407185628,1
732,2014-08-18,13049,1355,1,0,1,a,c,5411.0,9953.599999999999,12232.099999999999,14382,623.0,2.41156902605803,1.0667832996787143,9.630258302583027,1
384,2014-12-22,20421,1890,0,0,1,a,c,8468.0,14475.749999999996,18570.299999999977,21335,993.5,2.411549362305149,1.0996591331319379,10.804761904761905,1
439,2013-12-16,16669,1499,1,0,0,a,a,6912.5,11479.149999999996,12664.8,16669,857.0,2.4114285714285715,1.3161676457583225,11.120080053368913,1
401,2014-12-15,16458,1160,1,0,0,a,c,6825.0,11530.699999999999,14390.680000000018,16458,673.0,2.4114285714285715,1.1436568668054587,14.187931034482759,1
655,2014-06-30,18242,1286,1,0,0,d,c,7566.0,12904.499999999996,15508.480000000003,18242,665.0,2.4110494316679882,1.1762596979201054,14.185069984447901,1
935,2013-12-23,13521,1347,0,0,1,a,c,5608.0,8690.4,10418.299999999985,13521,609.0,2.4110199714693294,1.2978125029995315,10.037861915367483,1
954,2014-06-30,15809,1444,1,0,0,a,a,6557.0,11154.399999999996,12401.84,15809,891.0,2.4110111331401556,1.2747302013249646,10.948060941828254,1
198,2013-03-25,6090,577,1,0,1,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4109263657957243,0.8768810105585693,10.554592720970538,0
693,2013-12-17,13105,848,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.410336582674269,0.8943316909386217,15.454009433962264,0
892,2014-12-15,18339,1336,1,0,0,a,a,7609.0,12364.099999999997,13913.610000000011,20170,807.0,2.4101721645419896,1.318061955164762,13.72679640718563,1
234,2014-12-15,24696,1740,1,0,0,d,a,10247.0,18362.099999999995,21235.5,26914,990.0,2.410071240363033,1.1629582538673449,14.193103448275862,1
436,2013-12-16,12800,1112,1,0,0,d,a,5311.5,8371.15,9883.430000000011,12800,613.5,2.4098653864256803,1.2950969450888998,11.510791366906474,1
437,2013-12-17,16914,1372,1,0,0,c,c,7019.0,11697.3,15956.710000000003,19394,675.0,2.4097449779170823,1.0599929434075068,12.32798833819242,1
636,2014-03-03,12664,1216,1,0,1,c,a,5256.0,10529.599999999999,13169.239999999998,16470,682.0,2.409436834094368,0.9616348399755796,10.414473684210526,0
146,2013-12-16,17817,1145,1,0,0,d,c,7395.0,11789.4,13786.40000000001,17817,684.0,2.4093306288032452,1.2923605872454003,15.560698689956332,1
198,2014-06-02,6085,558,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4089469517022963,0.8761610754103274,10.905017921146953,0
126,2013-09-02,14258,555,0,0,1,d,a,5919.0,10761.399999999976,20384.32000000001,33071,529.0,2.408852846764656,0.6994591921633879,25.69009009009009,0
109,2013-12-23,14783,1544,0,0,1,a,c,6137.0,9282.699999999997,10859.119999999995,14783,727.0,2.4088316767150073,1.361344197319857,9.574481865284975,1
692,2013-12-16,14761,1349,1,0,0,a,a,6128.0,10852.999999999996,12221.62,14761,791.0,2.408779373368146,1.2077776923190215,10.942179392142327,1
1021,2014-07-18,21197,1852,1,0,1,a,a,8801.0,11272.099999999999,12453.759999999995,21197,1059.5,2.408476309510283,1.702056246466931,11.445464362850972,1
926,2014-06-30,16954,952,1,0,0,d,c,7040.0,10881.899999999998,13170.180000000011,16954,535.0,2.4082386363636363,1.2873020718015993,17.808823529411764,1
828,2013-12-16,12207,1075,1,0,0,d,c,5069.0,8410.249999999996,9788.830000000002,12207,590.0,2.40816729137897,1.2470336087152396,11.355348837209302,1
693,2013-03-25,13092,865,1,0,1,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4079455582122495,0.8934445248201782,15.135260115606936,0
96,2013-12-02,11704,983,1,0,0,a,a,4861.5,9217.299999999997,10438.600000000002,14954,550.0,2.4074874010079195,1.1212231525300325,11.906408952187181,1
274,2014-06-09,8684,1962,0,a,0,b,b,3608.0,7130.299999999999,8037.649999999989,9466,926.0,2.4068736141906872,1.0804152955154818,4.426095820591233,1
693,2014-12-01,13085,770,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4066580835019313,0.8929668199871702,16.993506493506494,0
635,2013-12-17,13762,1122,1,0,0,a,a,5718.5,10348.349999999999,12618.620000000008,17437,615.5,2.406575150826266,1.09061054219875,12.26559714795009,1
912,2013-12-23,13489,1661,0,0,1,c,c,5605.5,8144.65,10520.85,13489,734.0,2.4063865846044066,1.2821207411948654,8.121011438892234,1
23,2014-12-15,12466,800,1,0,0,d,a,5181.0,8692.2,10311.52,13460,466.0,2.4060992086469795,1.2089391282759476,15.5825,1
1034,2013-12-17,15105,1347,1,0,0,a,a,6278.0,11286.3,13361.050000000003,18291,764.0,2.4060210258043964,1.1305249213198063,11.21380846325167,1
405,2014-03-31,9483,839,1,0,0,a,a,3942.0,7781.699999999999,9300.74,12302,461.0,2.4056316590563167,1.0195962901876625,11.302741358760429,1
279,2015-06-29,20089,1147,1,0,0,d,c,8351.0,14679.1,18140.399999999998,24429,644.0,2.4055801700395163,1.1074176975149392,17.51438535309503,1
754,2014-12-22,18440,1779,0,0,1,c,c,7666.0,12695.549999999997,17997.73999999997,23404,944.0,2.405426558831203,1.0245730852873767,10.365373805508712,1
735,2014-01-07,12181,1064,1,0,0,d,c,5065.0,9812.199999999997,11655.400000000001,16449,522.5,2.4049358341559723,1.0450949774353517,11.448308270676693,1
168,2013-12-16,17276,1291,1,0,0,a,a,7184.0,11712.399999999996,13611.720000000001,17276,737.0,2.4047884187082404,1.2692003655673199,13.381874515879163,1
249,2014-12-23,12206,1065,0,0,1,d,c,5076.0,7696.3499999999985,9504.419999999991,12728,522.0,2.404649330181245,1.2842445935680464,11.461032863849764,1
567,2014-06-30,11951,1203,1,0,0,c,a,4970.0,8271.099999999997,9609.820000000002,11951,666.0,2.4046277665995976,1.2436237099134009,9.934330839567748,1
405,2013-07-29,9479,770,1,0,1,a,a,3942.0,7781.699999999999,9300.74,12302,461.0,2.404616945712836,1.0191662168816675,12.31038961038961,1
661,2014-04-05,16994,1172,0,0,0,d,c,7067.5,9620.65,10713.61000000001,16994,582.0,2.4045277679518926,1.5862067034360954,14.5,1
608,2014-12-15,21472,1596,1,0,0,a,c,8931.5,15413.3,18763.260000000017,22677,960.5,2.4040754632480548,1.1443640390848915,13.453634085213032,1
483,2013-12-16,11681,1157,1,0,0,a,c,4859.5,8091.45,9724.880000000005,11681,678.5,2.403745241279967,1.2011459267363704,10.095937770095073,1
39,2013-12-02,10553,1101,1,0,0,a,a,4391.0,8337.499999999998,10387.940000000004,13343,602.0,2.4033249829196084,1.0158895796471674,9.584922797456857,1
65,2013-12-23,11980,1021,0,0,1,a,c,4985.0,8293.8,10501.210000000006,12672,462.0,2.40320962888666,1.1408209149231368,11.733594515181196,1
127,2014-06-30,12410,1119,1,0,0,d,a,5164.0,8051.299999999999,9434.179999999998,12410,667.0,2.4031758326878387,1.3154296398839116,11.090259159964253,1
46,2014-03-31,12250,1029,1,0,0,c,a,5098.0,8357.95,9555.689999999999,12250,656.0,2.4029030992546097,1.2819587073251646,11.904761904761905,1
375,2013-12-17,21256,1440,1,0,0,a,c,8849.0,15888.5,19079.770000000008,26590,764.0,2.4020793309978528,1.1140595510323232,14.761111111111111,1
171,2013-12-16,18948,1526,1,0,0,a,a,7891.0,13691.5,15405.820000000002,18948,853.0,2.4012165758459005,1.229924794655526,12.416775884665793,1
962,2014-12-15,14680,1369,1,0,0,c,a,6114.0,10862.0,12398.650000000005,15385,862.5,2.401046777886817,1.183999870953692,10.723155588020452,1
261,2014-04-14,26519,1568,1,0,0,d,c,11048.0,22145.8,26475.32,37646,908.0,2.4003439536567703,1.0016498384155508,16.912627551020407,1
850,2013-12-16,14094,1144,1,0,0,d,a,5872.5,9422.449999999999,11039.419999999993,23723,637.0,2.4,1.2766975076589178,12.31993006993007,1
24,2013-12-23,21299,1766,0,0,1,a,c,8875.0,14463.799999999996,18160.06,22015,809.0,2.3998873239436618,1.1728485478572206,12.060588901472254,1
72,2015-06-29,9503,744,1,0,0,a,a,3960.0,7972.099999999999,9311.979999999994,12733,460.0,2.3997474747474747,1.0205133602091077,12.772849462365592,1
506,2013-12-16,16837,1410,1,0,0,a,a,7019.0,11924.499999999985,13149.54,16837,825.0,2.3987747542384956,1.2804250186698545,11.941134751773049,1
877,2013-12-16,14581,1493,1,0,0,a,c,6079.0,9041.25,11108.100000000004,14581,864.0,2.3985852936338214,1.3126457269920144,9.766242464835901,1
405,2013-09-09,9455,871,1,0,0,a,a,3942.0,7781.699999999999,9300.74,12302,461.0,2.3985286656519533,1.0165857770456974,10.855338691159586,1
1112,2013-09-09,22570,1499,1,0,0,c,c,9410.0,16522.89999999999,20553.980000000003,25165,799.0,2.3985122210414453,1.0980841666674774,15.056704469646432,1
528,2013-12-16,24181,1617,1,0,0,a,c,10083.0,16154.799999999994,18672.74,24181,927.0,2.398194981652286,1.2949893802409287,14.954236239950525,1
852,2013-12-16,10758,992,1,0,0,c,a,4486.0,6888.0,8928.800000000016,10997,592.0,2.3981275078020508,1.2048651554520182,10.84475806451613,1
613,2013-12-16,15320,1764,1,0,0,c,a,6390.0,9724.9,12212.62999999999,15886,964.0,2.3974960876369327,1.2544390520305628,8.684807256235828,1
540,2015-03-30,12739,690,1,0,1,d,c,5314.0,9176.199999999995,11011.639999999996,13859,378.5,2.3972525404591645,1.156866733747199,18.46231884057971,1
833,2013-12-16,12607,859,1,0,0,d,c,5261.0,8226.799999999996,9637.62000000002,12607,495.0,2.396312488120129,1.3081030378869443,14.676367869615833,1
392,2013-12-16,16538,1287,1,0,0,a,a,6902.0,11844.5,13788.720000000001,16538,721.0,2.396117067516662,1.1993861649232125,12.85003885003885,1
261,2013-12-23,26463,2030,0,0,1,d,c,11048.0,22145.8,26475.32,37646,908.0,2.3952751629254165,0.9995346609597164,13.035960591133005,0
781,2014-01-07,10975,1279,1,0,0,a,a,4582.0,8252.199999999999,9736.950000000012,12281,667.5,2.3952422522915757,1.1271496721252534,8.58092259577795,1
144,2013-12-20,18024,1426,1,0,0,a,c,7525.0,10766.0,13812.559999999987,20637,725.0,2.395215946843854,1.304899309034677,12.639551192145863,1
543,2014-12-16,5492,380,1,0,0,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.395115569123419,0.8747451580020386,14.452631578947368,0
57,2013-12-02,23370,1807,1,0,0,d,c,9759.0,17804.399999999994,21943.759999999966,38037,946.0,2.3947125730095298,1.0649952423832578,12.933038184836747,1
545,2013-12-16,23441,1773,1,0,0,a,c,9790.0,16541.8,18332.640000000007,23441,1000.0,2.39438202247191,1.2786483561560142,13.221094190637338,1
335,2013-12-16,29787,3889,1,0,0,b,a,12442.0,21667.699999999997,25357.95,31406,2509.5,2.394068477736698,1.1746612009251536,7.6592954487014655,1
814,2014-12-15,19503,1230,1,0,0,d,c,8146.5,13385.099999999999,15757.439999999955,20947,687.5,2.394034247836494,1.2377010478859545,15.85609756097561,1
187,2013-12-23,14524,1552,0,0,1,a,c,6067.0,9266.55,11345.009999999998,14524,781.0,2.3939343992088347,1.2802104185011738,9.358247422680412,1
927,2013-08-13,14458,1525,1,0,1,a,a,6042.0,10574.0,12457.299999999997,19662,843.0,2.392916252896392,1.160604625400368,9.480655737704918,1
927,2014-06-30,14456,1443,1,0,0,a,a,6042.0,10574.0,12457.299999999997,19662,843.0,2.392585236676597,1.1604440769669193,10.018018018018019,1
223,2013-12-16,16339,1238,1,0,0,d,c,6829.5,11251.399999999998,13229.53999999999,16339,722.0,2.3924152573394832,1.2350391623593875,13.19789983844911,1
536,2013-12-16,19007,1525,1,0,0,a,c,7946.0,12920.499999999996,15358.140000000001,19007,867.0,2.3920211427133147,1.2375847596128176,12.46360655737705,1
492,2014-04-01,17754,1925,1,0,0,a,a,7423.0,11501.6,14427.450000000004,24542,1125.0,2.391755354977772,1.230570890905877,9.222857142857142,1
972,2014-01-07,7882,767,1,0,0,a,a,3295.5,6141.799999999996,6906.84,13993,392.0,2.3917463207404035,1.141187576373566,10.276401564537158,1
398,2013-12-16,12802,1072,1,0,0,c,c,5353.5,8272.099999999999,10134.859999999997,12802,608.0,2.3913327729522744,1.2631649573847101,11.942164179104477,1
167,2014-12-16,20976,1815,1,0,0,a,a,8773.0,14916.8,18462.080000000045,24835,1043.0,2.390972301379232,1.1361666724442723,11.557024793388429,1
516,2014-12-16,13032,1391,1,0,0,a,c,5451.0,9348.599999999997,10804.580000000002,14851,732.0,2.3907539900935606,1.2061551675308062,9.368799424874192,1
695,2015-06-29,11897,802,1,0,1,a,a,4978.0,9300.0,10832.200000000004,15904,512.0,2.389915628766573,1.098299514410738,14.834164588528678,1
1018,2013-12-16,26901,2382,1,0,0,c,c,11256.5,17424.549999999996,21903.70999999999,26901,1321.5,2.3898192155643407,1.228148108242851,11.29345088161209,1
181,2013-12-17,14013,1154,1,0,0,a,a,5864.0,10293.3,12349.559999999985,17116,672.0,2.3896657571623465,1.1346962968721166,12.142980935875217,1
977,2015-06-30,9747,753,1,0,0,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.3895562637901446,0.9485706722618752,12.944223107569721,0
731,2013-12-16,20669,1633,1,0,0,a,a,8653.0,13988.25,16144.0,20669,925.5,2.38865133479718,1.2802898909811695,12.657072872014696,1
985,2013-11-05,19374,768,1,0,0,c,c,8111.0,12451.799999999996,16390.520000000004,19374,753.0,2.388608063124152,1.1820247313691081,25.2265625,1
39,2015-04-13,10487,1067,1,0,0,a,a,4391.0,8337.499999999998,10387.940000000004,13343,602.0,2.3882942382145296,1.0095360581597503,9.828491096532334,1
971,2015-04-22,19038,1295,0,0,0,c,a,7971.5,12698.399999999996,16473.139999999992,22430,973.0,2.388258169729662,1.155699520552852,14.701158301158301,1
693,2015-02-16,12984,791,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.3880816626816257,0.88607422168234,16.414664981036662,0
198,2013-11-04,6032,524,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.3879651623119558,0.8685297628389639,11.511450381679388,0
297,2013-12-16,15597,1219,1,0,0,a,a,6532.0,10838.4,11993.480000000001,15597,706.0,2.3877832210655234,1.3004565814092321,12.794913863822806,1
693,2014-04-28,12982,868,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.387713812764392,0.8859377345871948,14.956221198156681,0
589,2014-06-30,10364,865,1,0,0,a,c,4342.5,8430.5,9650.800000000003,19781,496.0,2.38664363845711,1.0739006092759147,11.98150289017341,1
635,2014-01-07,13645,1206,1,0,0,a,a,5718.5,10348.349999999999,12618.620000000008,17437,615.5,2.386115240010492,1.0813385298867857,11.314262023217248,1
565,2013-12-16,14758,1359,1,0,0,a,c,6185.0,10188.199999999997,11657.220000000014,14758,770.0,2.386095392077607,1.265996524042609,10.859455481972038,1
630,2013-12-23,16253,1666,0,0,1,a,a,6812.0,11299.8,14264.720000000012,19790,831.0,2.385936582501468,1.1393844393721002,9.755702280912365,1
979,2013-12-16,14126,1036,1,0,0,a,c,5921.5,9888.699999999997,11515.97999999998,14616,619.0,2.3855442033268597,1.2266433251881321,13.635135135135135,1
417,2014-06-30,17279,1295,1,0,0,a,c,7245.0,11434.899999999985,12984.2,17279,786.0,2.3849551414768806,1.3307712450516782,13.342857142857143,1
70,2013-12-16,15012,1239,1,0,0,c,c,6296.0,9995.75,11330.029999999992,15012,658.5,2.3843710292249045,1.3249744263695693,12.116222760290556,1
676,2015-05-25,17630,2673,0,a,0,b,b,7395.0,12425.099999999999,14535.360000000008,17630,1716.0,2.3840432724814065,1.2129042555533533,6.595585484474373,1
133,2014-12-15,14962,1311,1,0,0,a,a,6276.5,10265.199999999997,12076.609999999988,14962,760.5,2.383812634430017,1.2389238370701725,11.412662090007627,1
299,2014-07-28,14027,1475,1,0,1,d,c,5884.5,10360.599999999999,12167.32999999997,15866,645.0,2.3837199422210893,1.15284125605207,9.509830508474577,1
526,2013-12-16,23802,2496,1,0,0,a,a,9986.0,16588.0,18380.329999999998,23802,1440.0,2.383536951732425,1.2949713090026131,9.536057692307692,1
875,2013-12-23,11642,1077,0,0,1,d,a,4885.0,7814.299999999999,9430.860000000002,12155,460.0,2.3832139201637665,1.2344579391487094,10.809656453110492,1
401,2013-12-16,16262,1150,1,0,0,a,c,6825.0,11530.699999999999,14390.680000000018,16458,673.0,2.3827106227106225,1.1300369405754265,14.140869565217391,1
